obstime,station_code,tempr,ap,ws,wd,rh
2016-06-18 09:00:00,MAITRI,-14.0,959.9,60.2,136.0,43.0
2016-06-18 10:00:00,MAITRI,-13.5,959.7,60.4,138.0,43.0
2016-06-18 13:00:00,MAITRI,-12.7,959.7,68.2,17.0,39.0
2016-06-18 14:00:00,MAITRI,-12.8,959.9,67.6,21.0,38.0
2016-06-18 15:00:00,MAITRI,-13.2,960.2,2.6,3.0,40.0
2016-06-18 16:00:00,MAITRI,-12.6,960.4,2.6,3.0,41.0
2016-06-18 17:00:00,MAITRI,-12.4,960.8,2.6,3.0,42.0
2016-06-18 18:00:00,MAITRI,-12.2,960.6,2.6,3.0,40.0
2016-06-18 19:00:00,MAITRI,-12.3,960.8,2.6,3.0,42.0
2016-06-18 20:00:00,MAITRI,-12.2,961.1,2.6,3.0,41.0
2016-06-18 21:00:00,MAITRI,-11.9,961.5,2.6,3.0,48.0
2016-06-18 22:00:00,MAITRI,-11.7,961.6,2.6,3.0,52.0
2016-06-18 23:00:00,MAITRI,-11.9,962.0,2.6,3.0,58.0
2016-06-19 00:00:00,MAITRI,-12.0,962.2,2.6,3.0,66.0
2016-06-19 01:00:00,MAITRI,-12.0,962.4,2.6,3.0,61.0
2016-06-19 02:00:00,MAITRI,-11.8,962.6,2.6,3.0,60.0
2016-06-19 03:00:00,MAITRI,-12.6,962.5,2.6,3.0,68.0
2016-06-19 04:00:00,MAITRI,-12.1,962.7,2.6,3.0,63.0
2016-06-19 05:00:00,MAITRI,-12.2,962.8,2.6,3.0,69.0
2016-06-19 06:00:00,MAITRI,-12.1,963.4,2.6,3.0,68.0
2016-06-19 07:00:00,MAITRI,-12.0,963.8,2.6,3.0,71.0
2016-06-19 08:00:00,MAITRI,-12.2,964.2,2.6,3.0,73.0
2016-06-19 09:00:00,MAITRI,-12.3,964.9,2.6,3.0,73.0
2016-06-19 10:00:00,MAITRI,-12.4,965.1,2.6,3.0,71.0
2016-06-19 11:00:00,MAITRI,-12.5,965.5,2.6,3.0,73.0
2016-06-19 12:00:00,MAITRI,-12.7,966.2,2.6,3.0,77.0
2016-06-19 13:00:00,MAITRI,-12.7,966.4,2.6,3.0,75.0
2016-06-19 14:00:00,MAITRI,-12.7,966.7,2.6,3.0,71.0
2016-06-19 15:00:00,MAITRI,-12.7,966.7,2.6,3.0,69.0
2016-06-19 16:00:00,MAITRI,-12.7,966.6,2.6,3.0,68.0
2016-06-19 17:00:00,MAITRI,-13.0,967.0,2.6,3.0,68.0
2016-06-19 18:00:00,MAITRI,-13.0,968.3,2.6,3.0,62.0
2016-06-19 19:00:00,MAITRI,-13.0,969.0,66.2,12.0,62.0
2016-06-19 20:00:00,MAITRI,-13.5,969.5,69.9,16.0,72.0
2016-06-19 21:00:00,MAITRI,-13.5,969.5,67.4,20.0,66.0
2016-06-19 22:00:00,MAITRI,-13.6,969.3,68.7,18.0,62.0
2016-06-19 23:00:00,MAITRI,-13.5,969.0,67.3,18.0,57.0
2016-06-20 00:00:00,MAITRI,-13.5,969.3,69.1,12.0,58.0
2016-06-20 01:00:00,MAITRI,-13.6,970.0,68.2,18.0,56.0
2016-06-20 02:00:00,MAITRI,-13.8,969.9,68.3,19.0,58.0
2016-06-20 03:00:00,MAITRI,-13.5,969.7,68.3,19.0,55.0
2016-06-20 04:00:00,MAITRI,-13.4,969.4,68.4,19.0,56.0
2016-06-20 05:00:00,MAITRI,-13.7,969.4,68.4,20.0,51.0
2016-06-20 06:00:00,MAITRI,-13.7,969.4,68.3,21.0,48.0
2016-06-20 07:00:00,MAITRI,-13.6,969.6,68.6,21.0,50.0
2016-06-20 08:00:00,MAITRI,-13.7,969.5,68.3,21.0,45.0
2016-06-20 09:00:00,MAITRI,-13.5,969.6,68.6,21.0,46.0
2016-06-20 10:00:00,MAITRI,-13.7,969.9,68.2,24.0,44.0
2016-06-20 11:00:00,MAITRI,-13.5,969.5,67.8,27.0,39.0
2016-06-20 12:00:00,MAITRI,-13.5,969.4,69.0,26.0,39.0
2016-06-20 13:00:00,MAITRI,-13.4,969.3,68.2,24.0,38.0
2016-06-20 14:00:00,MAITRI,-12.9,968.9,68.1,25.0,35.0
2016-06-20 15:00:00,MAITRI,-12.8,968.8,69.0,17.0,37.0
2016-06-20 16:00:00,MAITRI,-12.9,968.6,68.0,24.0,38.0
2016-06-20 17:00:00,MAITRI,-13.0,968.4,68.2,20.0,41.0
2016-06-20 18:00:00,MAITRI,-13.5,968.5,69.7,3.0,41.0
2016-06-20 19:00:00,MAITRI,-14.2,968.1,68.5,19.0,40.0
2016-06-20 20:00:00,MAITRI,-14.5,968.0,68.2,21.0,41.0
2016-06-20 21:00:00,MAITRI,-15.2,968.1,68.2,19.0,43.0
2016-06-20 22:00:00,MAITRI,-15.5,967.9,68.3,21.0,46.0
2016-06-20 23:00:00,MAITRI,-15.3,967.9,68.4,20.0,46.0
2016-06-21 00:00:00,MAITRI,-15.3,968.4,68.3,20.0,43.0
2016-06-21 01:00:00,MAITRI,-16.1,968.9,68.3,22.0,47.0
2016-06-21 02:00:00,MAITRI,-16.8,969.6,68.5,20.0,51.0
2016-06-21 03:00:00,MAITRI,-17.9,969.9,68.8,19.0,56.0
2016-06-21 04:00:00,MAITRI,-18.2,970.2,69.2,12.0,58.0
2016-06-21 05:00:00,MAITRI,-18.0,970.3,68.5,19.0,58.0
2016-06-21 06:00:00,MAITRI,-18.0,970.7,68.4,22.0,51.0
2016-06-21 07:00:00,MAITRI,-18.5,970.9,68.3,14.0,45.0
2016-06-21 08:00:00,MAITRI,-18.2,971.2,68.6,23.0,44.0
2016-06-21 09:00:00,MAITRI,-18.2,971.0,68.5,24.0,40.0
2016-06-21 10:00:00,MAITRI,-18.0,970.6,68.5,21.0,39.0
2016-06-21 11:00:00,MAITRI,-18.0,970.8,68.4,21.0,41.0
2016-06-21 12:00:00,MAITRI,-18.3,970.8,68.3,22.0,47.0
2016-06-21 13:00:00,MAITRI,-18.1,970.9,68.3,19.0,37.0
2016-06-21 14:00:00,MAITRI,-19.1,970.8,68.6,19.0,36.0
2016-06-21 15:00:00,MAITRI,-19.4,970.3,68.9,17.0,37.0
2016-06-21 16:00:00,MAITRI,-21.4,969.3,68.7,16.0,48.0
2016-06-21 17:00:00,MAITRI,-21.4,969.9,70.1,5.0,49.0
2016-06-21 18:00:00,MAITRI,-21.1,969.6,69.5,9.0,42.0
2016-06-21 19:00:00,MAITRI,-19.6,969.6,71.0,2.0,36.0
2016-06-21 20:00:00,MAITRI,-20.1,969.5,68.9,22.0,35.0
2016-06-21 21:00:00,MAITRI,-20.9,969.4,68.9,18.0,39.0
2016-06-21 22:00:00,MAITRI,-21.8,969.1,68.7,18.0,41.0
2016-06-21 23:00:00,MAITRI,-21.1,969.2,68.6,19.0,36.0
2016-06-22 00:00:00,MAITRI,-21.0,968.9,68.7,18.0,37.0
2016-06-22 01:00:00,MAITRI,-21.1,968.9,68.8,20.0,37.0
2016-06-22 02:00:00,MAITRI,-22.6,968.7,69.6,5.0,40.0
2016-06-22 03:00:00,MAITRI,-23.5,968.8,68.7,17.0,46.0
2016-06-22 04:00:00,MAITRI,-23.3,968.4,68.7,18.0,44.0
2016-06-22 05:00:00,MAITRI,-23.6,968.2,69.0,17.0,44.0
2016-06-22 06:00:00,MAITRI,-23.7,968.2,69.4,17.0,44.0
2016-06-22 07:00:00,MAITRI,-25.2,968.3,69.1,16.0,47.0
2016-06-22 08:00:00,MAITRI,-24.4,968.7,69.2,19.0,46.0
2016-06-22 09:00:00,MAITRI,-24.9,968.8,69.1,16.0,47.0
2016-06-22 10:00:00,MAITRI,-24.9,969.0,68.9,17.0,46.0
2016-06-22 11:00:00,MAITRI,-25.5,969.1,68.8,18.0,46.0
2016-06-22 12:00:00,MAITRI,-25.6,969.7,69.1,17.0,49.0
2016-06-22 13:00:00,MAITRI,-24.5,969.8,69.6,10.0,44.0
2016-06-22 14:00:00,MAITRI,-24.1,969.8,69.0,15.0,38.0
2016-06-22 15:00:00,MAITRI,-24.6,969.9,69.0,16.0,43.0
2016-06-22 16:00:00,MAITRI,-25.2,969.9,68.9,16.0,47.0
2016-06-22 17:00:00,MAITRI,-25.6,970.5,69.2,14.0,47.0
2016-06-22 18:00:00,MAITRI,-25.2,970.9,69.2,15.0,47.0
2016-06-22 19:00:00,MAITRI,-23.5,970.8,69.0,14.0,36.0
2016-06-22 20:00:00,MAITRI,-22.8,971.4,69.1,16.0,35.0
2016-06-22 21:00:00,MAITRI,-23.8,971.6,69.2,16.0,36.0
2016-06-22 22:00:00,MAITRI,-22.7,971.4,69.1,17.0,34.0
2016-06-22 23:00:00,MAITRI,-22.0,971.4,69.2,17.0,32.0
2016-06-23 00:00:00,MAITRI,-21.5,971.3,69.0,17.0,30.0
2016-06-23 01:00:00,MAITRI,-20.3,972.2,69.1,17.0,29.0
2016-06-23 02:00:00,MAITRI,-20.8,972.2,69.0,17.0,31.0
2016-06-23 03:00:00,MAITRI,-20.9,972.0,69.0,17.0,30.0
2016-06-23 04:00:00,MAITRI,-20.4,971.9,69.0,17.0,29.0
2016-06-23 05:00:00,MAITRI,-20.3,971.7,69.1,16.0,31.0
2016-06-23 06:00:00,MAITRI,-19.8,972.0,69.1,16.0,29.0
2016-06-23 07:00:00,MAITRI,-19.1,971.9,68.8,17.0,33.0
2016-06-23 08:00:00,MAITRI,-18.7,972.4,68.9,17.0,34.0
2016-06-23 09:00:00,MAITRI,-18.4,972.6,69.2,16.0,37.0
2016-06-23 10:00:00,MAITRI,-17.8,972.7,68.9,18.0,39.0
2016-06-23 11:00:00,MAITRI,-17.7,972.8,68.8,19.0,45.0
2016-06-23 12:00:00,MAITRI,-17.9,972.3,68.6,20.0,43.0
2016-06-23 13:00:00,MAITRI,-17.1,972.4,68.4,23.0,43.0
2016-06-23 14:00:00,MAITRI,-16.5,972.3,68.3,22.0,42.0
2016-06-23 15:00:00,MAITRI,-16.5,972.4,68.3,21.0,45.0
2016-06-23 16:00:00,MAITRI,-15.8,972.2,68.4,22.0,42.0
2016-06-23 17:00:00,MAITRI,-15.7,972.0,68.5,21.0,43.0
2016-06-23 18:00:00,MAITRI,-15.9,972.2,68.8,22.0,44.0
2016-06-23 19:00:00,MAITRI,-15.7,972.2,68.1,23.0,43.0
2016-06-23 20:00:00,MAITRI,-15.6,972.2,68.3,23.0,42.0
2016-06-23 21:00:00,MAITRI,-15.8,971.8,68.3,22.0,44.0
2016-06-23 22:00:00,MAITRI,-16.0,971.1,68.5,22.0,43.0
2016-06-23 23:00:00,MAITRI,-14.8,970.7,68.2,23.0,38.0
2016-06-24 00:00:00,MAITRI,-14.3,970.4,68.3,22.0,37.0
2016-06-24 01:00:00,MAITRI,-13.9,969.7,68.0,25.0,36.0
2016-06-24 02:00:00,MAITRI,-14.6,969.3,69.6,8.0,39.0
2016-06-24 03:00:00,MAITRI,-13.7,968.9,68.2,22.0,36.0
2016-06-24 04:00:00,MAITRI,-13.4,968.1,68.4,21.0,37.0
2016-06-24 05:00:00,MAITRI,-12.8,967.7,68.3,21.0,36.0
2016-06-24 06:00:00,MAITRI,-14.3,967.5,68.4,20.0,39.0
2016-06-24 07:00:00,MAITRI,-15.0,967.4,68.3,21.0,41.0
2016-06-24 08:00:00,MAITRI,-13.9,966.6,68.4,21.0,42.0
2016-06-24 09:00:00,MAITRI,-13.2,965.6,68.4,18.0,36.0
2016-06-24 10:00:00,MAITRI,-13.0,965.2,68.5,21.0,36.0
2016-06-24 11:00:00,MAITRI,-13.0,965.1,68.2,21.0,35.0
2016-06-24 12:00:00,MAITRI,-12.9,964.7,68.5,20.0,35.0
2016-06-24 13:00:00,MAITRI,-14.0,964.3,68.5,21.0,36.0
2016-06-24 14:00:00,MAITRI,-14.8,963.7,68.7,19.0,36.0
2016-06-24 15:00:00,MAITRI,-14.6,963.5,68.8,17.0,33.0
2016-06-24 16:00:00,MAITRI,-15.5,962.9,68.7,17.0,35.0
2016-06-24 17:00:00,MAITRI,-16.0,962.3,68.9,17.0,33.0
2016-06-24 18:00:00,MAITRI,-16.7,962.5,68.6,17.0,35.0
2016-06-24 19:00:00,MAITRI,-18.0,961.8,69.0,18.0,42.0
2016-06-24 20:00:00,MAITRI,-18.5,961.0,68.7,18.0,43.0
2016-06-24 21:00:00,MAITRI,-22.2,960.7,69.5,10.0,55.0
2016-06-24 22:00:00,MAITRI,-22.1,959.9,69.0,16.0,55.0
2016-06-24 23:00:00,MAITRI,-22.2,959.4,68.9,19.0,53.0
2016-06-25 00:00:00,MAITRI,-22.1,959.1,68.6,18.0,54.0
2016-06-25 01:00:00,MAITRI,-20.2,958.5,68.8,18.0,44.0
2016-06-25 02:00:00,MAITRI,-22.1,958.1,68.9,18.0,49.0
2016-06-25 03:00:00,MAITRI,-22.6,957.7,68.9,16.0,51.0
2016-06-25 04:00:00,MAITRI,-21.3,957.3,68.5,19.0,47.0
2016-06-25 05:00:00,MAITRI,-19.5,956.5,68.6,16.0,36.0
2016-06-25 06:00:00,MAITRI,-22.5,957.1,69.1,17.0,44.0
2016-06-25 07:00:00,MAITRI,-23.1,957.0,69.1,16.0,48.0
2016-06-25 08:00:00,MAITRI,-23.4,957.1,68.7,16.0,49.0
2016-06-25 09:00:00,MAITRI,-20.7,956.5,69.1,13.0,44.0
2016-06-25 10:00:00,MAITRI,-21.1,956.9,69.6,11.0,44.0
2016-06-25 11:00:00,MAITRI,-22.4,956.7,68.5,23.0,45.0
2016-06-25 12:00:00,MAITRI,-23.3,957.0,69.6,12.0,51.0
2016-06-25 13:00:00,MAITRI,-22.8,956.8,69.4,12.0,47.0
2016-06-25 14:00:00,MAITRI,-21.8,957.1,68.9,18.0,47.0
2016-06-25 15:00:00,MAITRI,-21.7,957.4,68.9,17.0,45.0
2016-06-25 16:00:00,MAITRI,-20.9,957.7,68.8,19.0,43.0
2016-06-25 17:00:00,MAITRI,-20.2,957.9,69.0,17.0,38.0
2016-06-25 18:00:00,MAITRI,-20.1,957.8,68.8,18.0,42.0
2016-06-25 19:00:00,MAITRI,-19.7,958.2,69.0,16.0,37.0
2016-06-25 20:00:00,MAITRI,-19.5,958.5,69.0,19.0,36.0
2016-06-25 21:00:00,MAITRI,-19.1,959.1,68.8,21.0,35.0
2016-06-25 22:00:00,MAITRI,-19.4,960.0,69.4,13.0,35.0
2016-06-25 23:00:00,MAITRI,-19.5,960.5,68.8,21.0,35.0
2016-06-26 00:00:00,MAITRI,-20.0,960.8,68.6,21.0,41.0
2016-06-26 01:00:00,MAITRI,-21.3,961.9,68.6,23.0,43.0
2016-06-26 02:00:00,MAITRI,-22.4,963.3,68.4,24.0,45.0
2016-06-26 03:00:00,MAITRI,-23.1,963.8,68.7,23.0,47.0
2016-06-26 04:00:00,MAITRI,-21.8,963.7,68.6,23.0,39.0
2016-06-26 05:00:00,MAITRI,-22.0,964.8,69.2,16.0,39.0
2016-06-26 06:00:00,MAITRI,-23.4,964.9,69.5,7.0,47.0
2016-06-26 07:00:00,MAITRI,-23.2,965.9,68.5,22.0,47.0
2016-06-26 08:00:00,MAITRI,-22.6,966.9,68.5,23.0,43.0
2016-06-26 09:00:00,MAITRI,-22.7,967.4,68.7,24.0,41.0
2016-06-26 10:00:00,MAITRI,-22.3,967.8,68.7,23.0,40.0
2016-06-26 11:00:00,MAITRI,-22.6,967.6,68.4,23.0,42.0
2016-06-26 12:00:00,MAITRI,-23.4,967.6,68.6,24.0,42.0
2016-06-26 13:00:00,MAITRI,-23.5,967.3,68.4,23.0,43.0
2016-06-26 14:00:00,MAITRI,-22.9,968.0,69.1,16.0,41.0
2016-06-26 15:00:00,MAITRI,-23.1,968.6,69.1,15.0,41.0
2016-06-26 16:00:00,MAITRI,-20.7,968.5,68.5,25.0,38.0
2016-06-26 17:00:00,MAITRI,-19.0,967.5,68.5,25.0,37.0
2016-06-26 18:00:00,MAITRI,-18.7,967.5,67.8,12.0,36.0
2016-06-26 19:00:00,MAITRI,-18.7,967.5,68.3,24.0,36.0
2016-06-26 20:00:00,MAITRI,-18.2,967.5,69.8,16.0,35.0
2016-06-26 21:00:00,MAITRI,-18.2,967.8,69.1,16.0,36.0
2016-06-26 22:00:00,MAITRI,-18.1,967.6,68.7,24.0,36.0
2016-06-26 23:00:00,MAITRI,-17.9,967.4,68.5,23.0,35.0
2016-06-27 00:00:00,MAITRI,-18.2,967.6,68.4,25.0,36.0
2016-06-27 01:00:00,MAITRI,-17.7,967.8,69.0,18.0,34.0
2016-06-27 02:00:00,MAITRI,-17.5,967.7,68.2,26.0,33.0
2016-06-27 03:00:00,MAITRI,-17.6,967.5,68.2,26.0,35.0
2016-06-27 04:00:00,MAITRI,-17.8,967.2,68.2,26.0,35.0
2016-06-27 05:00:00,MAITRI,-17.4,966.7,68.9,18.0,33.0
2016-06-27 06:00:00,MAITRI,-17.9,967.0,68.0,28.0,35.0
2016-06-27 07:00:00,MAITRI,-18.6,967.1,68.2,28.0,38.0
2016-06-27 08:00:00,MAITRI,-17.8,966.8,68.1,26.0,33.0
2016-06-27 09:00:00,MAITRI,-19.3,967.4,68.3,26.0,36.0
2016-06-27 10:00:00,MAITRI,-18.8,967.4,68.3,26.0,36.0
2016-06-27 11:00:00,MAITRI,-21.0,967.1,68.5,27.0,40.0
2016-06-27 12:00:00,MAITRI,-19.4,966.0,68.3,25.0,37.0
2016-06-27 13:00:00,MAITRI,-17.5,965.7,68.2,25.0,33.0
2016-06-27 14:00:00,MAITRI,-17.9,966.0,68.3,23.0,33.0
2016-06-27 15:00:00,MAITRI,-17.9,965.9,68.5,24.0,32.0
2016-06-27 16:00:00,MAITRI,-17.9,965.6,68.6,23.0,32.0
2016-06-27 17:00:00,MAITRI,-18.0,965.5,68.2,22.0,31.0
2016-06-27 18:00:00,MAITRI,-18.0,965.1,68.4,23.0,31.0
2016-06-27 19:00:00,MAITRI,-18.1,965.1,68.7,22.0,32.0
2016-06-27 20:00:00,MAITRI,-18.0,964.6,68.4,24.0,31.0
2016-06-27 21:00:00,MAITRI,-18.4,964.7,68.5,23.0,34.0
2016-06-27 22:00:00,MAITRI,-17.9,964.3,68.2,14.0,31.0
2016-06-27 23:00:00,MAITRI,-18.2,963.8,68.5,21.0,32.0
2016-06-28 00:00:00,MAITRI,-18.4,963.6,68.6,21.0,34.0
2016-06-28 01:00:00,MAITRI,-18.3,963.4,68.5,20.0,33.0
2016-06-28 02:00:00,MAITRI,-18.2,963.1,68.7,21.0,33.0
2016-06-28 03:00:00,MAITRI,-17.9,963.2,68.5,21.0,31.0
2016-06-28 04:00:00,MAITRI,-18.4,963.3,68.4,21.0,34.0
2016-06-28 05:00:00,MAITRI,-18.8,962.9,67.3,15.0,35.0
2016-06-28 06:00:00,MAITRI,-18.3,962.7,68.7,20.0,33.0
2016-06-28 07:00:00,MAITRI,-18.3,962.7,68.5,21.0,32.0
2016-06-28 08:00:00,MAITRI,-18.0,962.7,68.8,21.0,32.0
2016-06-28 09:00:00,MAITRI,-18.1,962.2,69.7,13.0,31.0
2016-06-28 10:00:00,MAITRI,-18.1,961.9,68.6,25.0,33.0
2016-06-28 11:00:00,MAITRI,-18.2,961.5,68.3,25.0,34.0
2016-06-28 12:00:00,MAITRI,-18.0,961.0,68.3,26.0,34.0
2016-06-28 13:00:00,MAITRI,-17.5,960.7,68.2,30.0,32.0
2016-06-28 14:00:00,MAITRI,-18.5,960.6,68.1,28.0,36.0
2016-06-28 15:00:00,MAITRI,-18.2,959.9,68.0,28.0,34.0
2016-06-28 16:00:00,MAITRI,-16.9,959.7,68.1,27.0,30.0
2016-06-28 17:00:00,MAITRI,-17.4,960.1,68.0,28.0,33.0
2016-06-28 18:00:00,MAITRI,-17.2,959.6,68.5,28.0,35.0
2016-06-28 19:00:00,MAITRI,-16.9,959.3,68.3,27.0,33.0
2016-06-28 20:00:00,MAITRI,-16.2,959.5,68.4,27.0,34.0
2016-06-28 21:00:00,MAITRI,-16.6,959.2,68.3,25.0,35.0
2016-06-28 22:00:00,MAITRI,-16.0,959.1,68.4,24.0,35.0
2016-06-28 23:00:00,MAITRI,-15.8,959.3,68.4,22.0,35.0
2016-06-29 00:00:00,MAITRI,-15.8,959.3,69.0,14.0,35.0
2016-06-29 01:00:00,MAITRI,-16.4,959.1,68.7,20.0,36.0
2016-06-29 02:00:00,MAITRI,-15.8,958.7,68.8,22.0,35.0
2016-06-29 03:00:00,MAITRI,-15.8,958.3,69.3,13.0,36.0
2016-06-29 04:00:00,MAITRI,-15.7,958.3,68.5,22.0,36.0
2016-06-29 05:00:00,MAITRI,-16.0,958.6,68.6,20.0,39.0
2016-06-29 06:00:00,MAITRI,-15.3,959.2,68.7,17.0,35.0
2016-06-29 07:00:00,MAITRI,-15.0,959.4,67.9,8.0,35.0
2016-06-29 08:00:00,MAITRI,-15.2,959.6,68.9,19.0,36.0
2016-06-29 09:00:00,MAITRI,-16.2,959.4,68.8,18.0,38.0
2016-06-29 10:00:00,MAITRI,-15.3,959.1,70.3,14.0,35.0
2016-06-29 11:00:00,MAITRI,-17.4,959.0,68.2,26.0,46.0
2016-06-29 12:00:00,MAITRI,-18.8,959.0,68.4,24.0,59.0
2016-06-29 13:00:00,MAITRI,-19.0,958.6,71.2,5.0,61.0
2016-06-29 14:00:00,MAITRI,-19.2,958.2,71.5,10.0,62.0
2016-06-29 15:00:00,MAITRI,-19.2,957.5,68.0,25.0,61.0
2016-06-29 16:00:00,MAITRI,-18.2,956.4,71.7,359.0,61.0
2016-06-29 17:00:00,MAITRI,-13.3,955.5,71.7,1.0,45.0
2016-06-29 18:00:00,MAITRI,-12.7,954.4,68.3,26.0,45.0
2016-06-29 19:00:00,MAITRI,-12.2,953.9,68.1,25.0,44.0
2016-06-29 20:00:00,MAITRI,-12.4,954.0,68.3,26.0,50.0
2016-06-29 21:00:00,MAITRI,-12.9,954.1,67.8,25.0,52.0
2016-06-29 22:00:00,MAITRI,-12.6,954.0,68.2,25.0,52.0
2016-06-29 23:00:00,MAITRI,-12.8,954.5,67.9,23.0,55.0
2016-06-30 00:00:00,MAITRI,-13.0,954.8,67.8,23.0,54.0
2016-06-30 01:00:00,MAITRI,-13.9,955.3,69.2,8.0,63.0
2016-06-30 02:00:00,MAITRI,-14.0,955.0,68.0,25.0,61.0
2016-06-30 03:00:00,MAITRI,-13.9,954.7,69.0,16.0,63.0
2016-06-30 04:00:00,MAITRI,-14.1,955.0,69.0,15.0,70.0
2016-06-30 05:00:00,MAITRI,-13.0,954.0,68.9,14.0,62.0
2016-06-30 06:00:00,MAITRI,-12.3,953.8,67.1,11.0,73.0
2016-06-30 07:00:00,MAITRI,-12.0,954.0,67.8,20.0,76.0
2016-06-30 08:00:00,MAITRI,-11.7,953.9,67.3,22.0,78.0
2016-06-30 09:00:00,MAITRI,-11.5,953.1,67.5,24.0,83.0
2016-06-30 10:00:00,MAITRI,-11.0,952.8,67.8,22.0,87.0
2016-06-30 11:00:00,MAITRI,-10.4,951.6,70.4,24.0,90.0
2016-06-30 12:00:00,MAITRI,-9.7,952.1,67.2,27.0,82.0
2016-06-30 13:00:00,MAITRI,-7.7,951.5,67.4,25.0,37.0
2016-06-30 14:00:00,MAITRI,-7.3,951.6,68.1,29.0,32.0
2016-06-30 15:00:00,MAITRI,-7.2,951.6,68.4,27.0,31.0
2016-06-30 16:00:00,MAITRI,-7.0,951.5,66.9,22.0,31.0
2016-06-30 17:00:00,MAITRI,-6.9,951.7,67.8,26.0,30.0
2016-06-30 18:00:00,MAITRI,-6.9,952.1,67.9,25.0,30.0
2016-06-30 19:00:00,MAITRI,-6.8,952.2,67.7,25.0,28.0
2016-06-30 20:00:00,MAITRI,-6.9,952.0,67.7,25.0,28.0
2016-06-30 21:00:00,MAITRI,-6.8,951.6,68.1,27.0,27.0
2016-06-30 22:00:00,MAITRI,-6.5,951.6,67.9,23.0,25.0
2016-06-30 23:00:00,MAITRI,-6.8,951.7,67.9,25.0,31.0
2016-07-01 00:00:00,MAITRI,-8.7,951.1,67.9,22.0,38.0
2016-07-01 01:00:00,MAITRI,-8.8,951.3,67.9,21.0,35.0
2016-07-01 02:00:00,MAITRI,-8.9,951.2,67.9,23.0,31.0
2016-07-01 03:00:00,MAITRI,-9.2,951.3,68.3,22.0,32.0
2016-07-01 04:00:00,MAITRI,-9.9,951.5,68.1,23.0,34.0
2016-07-01 05:00:00,MAITRI,-10.1,951.7,68.2,21.0,33.0
2016-07-01 06:00:00,MAITRI,-11.2,951.9,68.5,20.0,34.0
2016-07-01 07:00:00,MAITRI,-11.1,951.5,68.2,23.0,31.0
2016-07-01 08:00:00,MAITRI,-11.1,951.0,68.3,20.0,30.0
2016-07-01 09:00:00,MAITRI,-12.0,950.3,68.5,19.0,33.0
2016-07-01 10:00:00,MAITRI,-12.1,950.1,68.3,24.0,31.0
2016-07-01 11:00:00,MAITRI,-12.1,949.5,68.1,24.0,32.0
2016-07-01 12:00:00,MAITRI,-11.7,949.0,68.2,25.0,26.0
2016-07-01 13:00:00,MAITRI,-12.7,948.4,68.2,23.0,31.0
2016-07-01 14:00:00,MAITRI,-13.6,948.2,68.4,23.0,36.0
2016-07-01 15:00:00,MAITRI,-11.9,948.5,68.2,23.0,25.0
2016-07-01 16:00:00,MAITRI,-13.1,947.8,68.3,23.0,26.0
2016-07-01 17:00:00,MAITRI,-14.0,947.3,69.9,6.0,30.0
2016-07-01 18:00:00,MAITRI,-13.8,947.6,68.4,22.0,26.0
2016-07-01 19:00:00,MAITRI,-13.9,946.9,68.5,21.0,28.0
2016-07-01 20:00:00,MAITRI,-14.4,946.6,68.5,21.0,30.0
2016-07-01 21:00:00,MAITRI,-15.8,947.1,68.3,19.0,33.0
2016-07-01 22:00:00,MAITRI,-16.3,947.4,69.3,10.0,33.0
2016-07-01 23:00:00,MAITRI,-14.7,947.5,68.6,16.0,29.0
2016-07-02 00:00:00,MAITRI,-14.9,947.9,68.7,17.0,29.0
2016-07-02 01:00:00,MAITRI,-15.1,947.8,68.8,18.0,26.0
2016-07-02 02:00:00,MAITRI,-15.8,947.5,69.0,17.0,33.0
2016-07-02 03:00:00,MAITRI,-15.3,947.9,68.9,16.0,30.0
2016-07-02 04:00:00,MAITRI,-15.6,948.0,68.7,15.0,29.0
2016-07-02 05:00:00,MAITRI,-15.6,948.7,68.8,15.0,35.0
2016-07-02 06:00:00,MAITRI,-15.3,948.8,68.8,16.0,34.0
2016-07-02 07:00:00,MAITRI,-15.8,949.4,69.0,15.0,36.0
2016-07-02 08:00:00,MAITRI,-15.4,949.8,68.7,20.0,33.0
2016-07-02 09:00:00,MAITRI,-15.9,950.2,68.8,19.0,36.0
2016-07-02 10:00:00,MAITRI,-15.9,950.8,68.5,22.0,37.0
2016-07-02 11:00:00,MAITRI,-16.0,951.0,71.3,7.0,40.0
2016-07-02 12:00:00,MAITRI,-15.8,951.4,68.5,25.0,45.0
2016-07-02 13:00:00,MAITRI,-15.6,952.0,68.1,24.0,43.0
2016-07-02 14:00:00,MAITRI,-15.4,952.8,68.4,23.0,51.0
2016-07-02 15:00:00,MAITRI,-15.1,953.3,69.1,15.0,52.0
2016-07-02 16:00:00,MAITRI,-15.0,953.6,68.2,15.0,53.0
2016-07-02 17:00:00,MAITRI,-14.6,954.2,68.4,19.0,50.0
2016-07-02 18:00:00,MAITRI,-14.4,954.7,68.3,19.0,49.0
2016-07-02 19:00:00,MAITRI,-14.8,954.8,68.7,19.0,57.0
2016-07-02 20:00:00,MAITRI,-14.4,955.4,68.5,18.0,50.0
2016-07-02 21:00:00,MAITRI,-14.5,956.0,68.6,17.0,44.0
2016-07-02 22:00:00,MAITRI,-14.4,956.7,68.8,18.0,41.0
2016-07-02 23:00:00,MAITRI,-14.5,956.7,68.7,19.0,42.0
