obstime,station_code,tempr,ap,ws,wd,rh
2026-01-31 06:07:00,BHARATI,0.9,967.7,18.2,93.0,45.4
2026-01-31 06:08:00,BHARATI,0.7,967.7,19.1,94.0,45.2
2026-01-31 06:09:00,BHARATI,0.4,967.7,20.6,93.0,44.6
2026-01-31 06:10:00,BHARATI,0.7,967.7,19.4,92.0,43.7
2026-01-31 06:11:00,BHARATI,0.7,967.6,19.1,93.0,44.1
2026-01-31 06:12:00,BHARATI,0.7,967.6,20.4,93.0,43.8
2026-01-31 06:13:00,BHARATI,0.6,967.7,18.2,87.0,44.2
2026-01-31 06:14:00,BHARATI,0.9,967.7,17.1,92.0,45.6
2026-01-31 06:15:00,BHARATI,0.8,967.7,19.7,91.0,46.7
2026-01-31 06:16:00,BHARATI,0.8,967.6,20.0,91.0,45.8
2026-01-31 06:17:00,BHARATI,1.0,967.7,18.7,91.0,44.2
2026-01-31 06:18:00,BHARATI,0.6,967.7,17.6,92.0,45.9
2026-01-31 06:19:00,BHARATI,0.6,967.7,18.8,91.0,46.6
2026-01-31 06:20:00,BHARATI,0.8,967.7,17.5,91.0,46.0
2026-01-31 06:21:00,BHARATI,0.8,967.8,16.1,90.0,45.8
2026-01-31 06:22:00,BHARATI,1.0,967.7,20.7,89.0,45.6
2026-01-31 06:23:00,BHARATI,0.7,967.7,20.0,89.0,46.3
2026-01-31 06:24:00,BHARATI,0.8,967.7,19.6,90.0,45.1
2026-01-31 06:25:00,BHARATI,0.8,967.6,20.5,89.0,46.0
2026-01-31 06:26:00,BHARATI,0.6,967.7,19.4,88.0,45.7
2026-01-31 06:27:00,BHARATI,0.9,967.7,19.0,89.0,44.8
2026-01-31 06:28:00,BHARATI,1.1,967.6,19.6,88.0,44.2
2026-01-31 06:29:00,BHARATI,0.9,967.6,20.6,89.0,44.8
2026-01-31 06:30:00,BHARATI,0.8,967.7,15.5,89.0,44.7
2026-01-31 06:31:00,BHARATI,0.9,967.6,19.4,90.0,44.7
2026-01-31 06:32:00,BHARATI,2.1,967.6,19.5,93.0,42.2
2026-01-31 06:33:00,BHARATI,1.2,967.6,17.7,93.0,41.7
2026-01-31 06:34:00,BHARATI,1.2,967.6,21.0,90.0,41.5
2026-01-31 06:35:00,BHARATI,1.2,967.6,18.1,86.0,41.4
2026-01-31 06:36:00,BHARATI,1.4,967.6,18.5,91.0,41.7
2026-01-31 06:37:00,BHARATI,1.2,967.6,18.9,91.0,42.7
2026-01-31 06:38:00,BHARATI,1.3,967.6,18.7,86.0,41.9
2026-01-31 06:39:00,BHARATI,1.1,967.7,14.3,77.0,41.3
2026-01-31 06:40:00,BHARATI,0.9,967.7,14.3,88.0,43.1
2026-01-31 06:41:00,BHARATI,1.0,967.6,17.6,89.0,43.1
2026-01-31 06:42:00,BHARATI,1.2,967.6,18.3,89.0,42.3
2026-01-31 06:43:00,BHARATI,1.3,967.6,16.4,90.0,41.5
2026-01-31 06:44:00,BHARATI,1.3,967.5,19.1,93.0,41.8
2026-01-31 06:45:00,BHARATI,1.1,967.6,18.1,92.0,41.4
2026-01-31 06:46:00,BHARATI,1.0,967.6,18.2,84.0,40.9
2026-01-31 06:47:00,BHARATI,1.3,967.5,19.7,91.0,40.5
2026-01-31 06:48:00,BHARATI,1.3,967.5,17.4,94.0,41.2
2026-01-31 06:49:00,BHARATI,1.3,967.4,20.1,89.0,42.4
2026-01-31 06:50:00,BHARATI,1.5,967.5,19.8,89.0,39.0
2026-01-31 06:51:00,BHARATI,1.3,967.5,16.9,88.0,39.5
2026-01-31 06:52:00,BHARATI,1.5,967.5,18.2,91.0,41.0
2026-01-31 06:53:00,BHARATI,1.5,967.5,18.0,91.0,40.8
2026-01-31 06:54:00,BHARATI,1.6,967.4,19.7,89.0,39.4
2026-01-31 06:55:00,BHARATI,1.4,967.5,19.1,88.0,39.9
2026-01-31 06:56:00,BHARATI,1.3,967.5,19.5,93.0,40.9
2026-01-31 06:57:00,BHARATI,1.2,967.6,18.6,88.0,41.5
2026-01-31 06:58:00,BHARATI,1.0,967.6,18.2,88.0,42.5
2026-01-31 06:59:00,BHARATI,1.1,967.6,16.2,90.0,43.1
2026-01-31 07:00:00,BHARATI,1.3,967.6,17.7,87.0,42.9
2026-01-31 07:01:00,BHARATI,1.4,967.5,20.7,90.0,41.3
2026-01-31 07:02:00,BHARATI,1.2,967.5,19.9,81.0,39.9
2026-01-31 07:03:00,BHARATI,1.2,967.5,18.8,90.0,39.7
2026-01-31 07:04:00,BHARATI,1.2,967.5,17.8,93.0,41.7
2026-01-31 07:05:00,BHARATI,1.0,967.6,17.7,88.0,43.6
2026-01-31 07:06:00,BHARATI,1.2,967.6,15.7,91.0,42.8
2026-01-31 07:07:00,BHARATI,1.2,967.6,15.3,88.0,44.6
2026-01-31 07:08:00,BHARATI,1.3,967.5,17.8,90.0,44.0
2026-01-31 07:09:00,BHARATI,1.4,967.5,18.8,86.0,41.3
2026-01-31 07:10:00,BHARATI,1.4,967.4,19.6,86.0,40.1
2026-01-31 07:11:00,BHARATI,1.5,967.5,17.4,87.0,40.0
2026-01-31 07:12:00,BHARATI,1.4,967.5,20.1,84.0,40.2
2026-01-31 07:13:00,BHARATI,1.2,967.5,18.9,89.0,40.9
2026-01-31 07:14:00,BHARATI,1.3,967.5,18.0,89.0,42.5
2026-01-31 07:15:00,BHARATI,1.5,967.5,17.5,85.0,42.6
2026-01-31 07:16:00,BHARATI,1.4,967.5,17.8,89.0,41.7
2026-01-31 07:17:00,BHARATI,1.4,967.5,17.1,83.0,41.8
2026-01-31 07:18:00,BHARATI,1.1,967.5,18.7,88.0,43.5
2026-01-31 07:19:00,BHARATI,1.1,967.5,18.3,90.0,44.0
2026-01-31 07:20:00,BHARATI,1.2,967.5,17.7,85.0,44.9
2026-01-31 07:21:00,BHARATI,1.3,967.5,16.6,90.0,44.1
2026-01-31 07:22:00,BHARATI,1.4,967.6,15.2,91.0,43.0
2026-01-31 07:23:00,BHARATI,1.6,967.6,15.8,87.0,42.5
2026-01-31 07:24:00,BHARATI,1.5,967.6,16.1,92.0,42.3
2026-01-31 07:25:00,BHARATI,1.7,967.6,14.8,89.0,41.2
2026-01-31 07:26:00,BHARATI,1.6,967.6,15.7,88.0,41.6
2026-01-31 07:27:00,BHARATI,1.6,967.7,14.5,92.0,40.8
2026-01-31 07:28:00,BHARATI,1.7,967.6,13.9,92.0,42.2
2026-01-31 07:29:00,BHARATI,1.6,967.7,12.2,94.0,43.7
2026-01-31 07:30:00,BHARATI,1.5,967.7,12.2,92.0,44.5
2026-01-31 07:31:00,BHARATI,1.6,967.7,12.5,94.0,45.1
2026-01-31 07:32:00,BHARATI,1.7,967.6,13.8,96.0,43.5
2026-01-31 07:33:00,BHARATI,1.8,967.6,14.2,95.0,43.1
2026-01-31 07:34:00,BHARATI,1.9,967.6,14.0,92.0,42.4
2026-01-31 07:35:00,BHARATI,1.8,967.6,12.5,90.0,42.5
2026-01-31 07:36:00,BHARATI,1.7,967.6,12.9,93.0,43.7
2026-01-31 07:37:00,BHARATI,1.8,967.6,14.0,90.0,42.3
2026-01-31 07:38:00,BHARATI,1.8,967.6,14.5,90.0,41.9
2026-01-31 07:39:00,BHARATI,1.8,967.6,13.9,93.0,42.4
2026-01-31 07:40:00,BHARATI,2.0,967.6,14.0,91.0,41.7
2026-01-31 07:41:00,BHARATI,1.9,967.6,14.8,91.0,41.7
2026-01-31 07:42:00,BHARATI,1.7,967.6,12.5,96.0,43.5
2026-01-31 07:43:00,BHARATI,1.7,967.6,14.5,94.0,43.3
2026-01-31 07:44:00,BHARATI,1.5,967.7,13.4,90.0,43.3
2026-01-31 07:45:00,BHARATI,1.6,967.7,13.7,90.0,44.1
2026-01-31 07:46:00,BHARATI,1.5,967.6,13.1,82.0,45.5
2026-01-31 07:47:00,BHARATI,1.8,967.6,14.5,91.0,44.6
2026-01-31 07:48:00,BHARATI,1.9,967.6,14.1,92.0,43.3
2026-01-31 07:49:00,BHARATI,1.9,967.7,12.9,93.0,43.2
2026-01-31 07:50:00,BHARATI,1.7,967.7,11.9,90.0,44.2
2026-01-31 07:51:00,BHARATI,1.8,967.7,12.0,92.0,44.4
2026-01-31 07:52:00,BHARATI,1.8,967.7,13.2,90.0,44.2
2026-01-31 07:53:00,BHARATI,1.6,967.7,12.0,92.0,45.0
2026-01-31 07:54:00,BHARATI,1.7,967.7,11.9,89.0,46.1
2026-01-31 07:55:00,BHARATI,1.9,967.6,12.8,91.0,45.7
2026-01-31 07:56:00,BHARATI,1.8,967.6,12.7,91.0,44.7
2026-01-31 07:57:00,BHARATI,1.8,967.6,12.4,92.0,44.2
2026-01-31 07:58:00,BHARATI,2.0,967.6,13.0,93.0,43.2
2026-01-31 07:59:00,BHARATI,2.2,967.6,12.9,94.0,42.1
2026-01-31 08:00:00,BHARATI,2.1,967.6,14.0,91.0,42.0
2026-01-31 08:01:00,BHARATI,2.1,967.6,12.0,90.0,41.5
2026-01-31 08:02:00,BHARATI,2.0,967.6,12.0,93.0,42.8
2026-01-31 08:03:00,BHARATI,2.1,967.6,12.1,91.0,43.4
2026-01-31 08:04:00,BHARATI,2.1,967.6,11.6,88.0,43.8
2026-01-31 08:05:00,BHARATI,1.8,967.6,12.1,92.0,45.1
2026-01-31 08:06:00,BHARATI,1.9,967.6,12.4,91.0,45.0
2026-01-31 08:07:00,BHARATI,1.9,967.6,11.9,92.0,45.7
2026-01-31 08:08:00,BHARATI,2.0,967.6,11.4,94.0,45.1
2026-01-31 08:09:00,BHARATI,2.0,967.6,12.2,95.0,44.0
2026-01-31 08:10:00,BHARATI,1.8,967.6,11.1,92.0,44.2
2026-01-31 08:11:00,BHARATI,1.9,967.6,10.4,96.0,43.7
2026-01-31 08:12:00,BHARATI,2.0,967.6,12.3,93.0,43.8
2026-01-31 08:13:00,BHARATI,2.0,967.6,11.4,91.0,43.6
2026-01-31 08:14:00,BHARATI,2.1,967.7,10.0,96.0,44.3
2026-01-31 08:15:00,BHARATI,2.1,967.6,10.1,94.0,44.5
2026-01-31 08:16:00,BHARATI,2.1,967.7,10.5,92.0,44.4
2026-01-31 08:17:00,BHARATI,2.1,967.6,11.8,92.0,42.6
2026-01-31 08:18:00,BHARATI,2.5,967.7,11.1,91.0,42.2
2026-01-31 08:19:00,BHARATI,2.7,967.7,9.4,91.0,41.7
2026-01-31 08:20:00,BHARATI,2.4,967.7,10.8,93.0,41.1
2026-01-31 08:21:00,BHARATI,2.1,967.7,10.0,96.0,41.7
2026-01-31 08:22:00,BHARATI,2.3,967.7,10.1,95.0,41.4
2026-01-31 08:23:00,BHARATI,2.0,967.7,9.6,98.0,43.3
2026-01-31 08:24:00,BHARATI,2.2,967.7,9.7,92.0,43.8
2026-01-31 08:25:00,BHARATI,2.1,967.7,9.7,94.0,45.7
2026-01-31 08:26:00,BHARATI,2.1,967.7,8.9,93.0,44.4
2026-01-31 08:27:00,BHARATI,2.3,967.7,9.0,93.0,43.7
2026-01-31 08:28:00,BHARATI,2.4,967.7,8.4,81.0,42.5
2026-01-31 08:29:00,BHARATI,2.3,967.7,8.1,81.0,42.8
2026-01-31 08:30:00,BHARATI,2.6,967.7,9.9,85.0,42.8
2026-01-31 08:31:00,BHARATI,2.2,967.6,9.6,101.0,43.8
2026-01-31 08:32:00,BHARATI,2.1,967.6,7.6,92.0,43.4
2026-01-31 08:33:00,BHARATI,2.3,967.7,9.5,90.0,43.8
2026-01-31 08:34:00,BHARATI,2.3,967.7,8.6,94.0,43.5
2026-01-31 08:35:00,BHARATI,2.2,967.7,7.9,71.0,43.2
2026-01-31 08:36:00,BHARATI,2.2,967.7,8.2,75.0,41.9
2026-01-31 08:37:00,BHARATI,2.4,967.7,7.5,93.0,41.3
2026-01-31 08:38:00,BHARATI,2.4,967.7,8.8,96.0,41.8
2026-01-31 08:39:00,BHARATI,2.5,967.7,10.1,89.0,42.0
2026-01-31 08:40:00,BHARATI,2.3,967.7,9.8,88.0,42.2
2026-01-31 08:41:00,BHARATI,2.5,967.7,8.0,82.0,41.5
2026-01-31 08:42:00,BHARATI,2.6,967.7,8.9,95.0,42.2
2026-01-31 08:43:00,BHARATI,2.3,967.7,9.1,88.0,41.8
2026-01-31 08:44:00,BHARATI,2.5,967.7,7.7,71.0,39.7
2026-01-31 08:45:00,BHARATI,2.6,967.7,7.5,61.0,40.4
2026-01-31 08:46:00,BHARATI,2.4,967.7,8.4,51.0,43.6
2026-01-31 08:47:00,BHARATI,2.2,967.7,7.6,47.0,45.1
2026-01-31 08:48:00,BHARATI,2.2,967.7,6.7,60.0,45.8
2026-01-31 08:49:00,BHARATI,2.3,967.7,8.0,70.0,44.5
2026-01-31 08:50:00,BHARATI,2.2,967.7,6.9,64.0,43.0
2026-01-31 08:51:00,BHARATI,2.4,967.7,8.1,67.0,42.5
2026-01-31 08:52:00,BHARATI,2.5,967.7,8.0,63.0,40.6
2026-01-31 08:53:00,BHARATI,2.8,967.7,9.1,56.0,39.5
2026-01-31 08:54:00,BHARATI,2.7,967.7,8.7,59.0,38.3
2026-01-31 08:55:00,BHARATI,2.6,967.7,9.2,81.0,37.6
2026-01-31 08:56:00,BHARATI,2.5,967.7,8.7,70.0,35.8
2026-01-31 08:57:00,BHARATI,2.6,967.6,9.1,66.0,36.4
2026-01-31 08:58:00,BHARATI,2.6,967.6,10.5,56.0,38.1
2026-01-31 08:59:00,BHARATI,2.7,967.6,10.0,65.0,38.2
2026-01-31 09:00:00,BHARATI,2.7,967.6,11.0,61.0,38.1
2026-01-31 09:01:00,BHARATI,2.6,967.6,9.9,59.0,36.3
2026-01-31 09:02:00,BHARATI,2.6,967.7,8.9,54.0,36.5
2026-01-31 09:03:00,BHARATI,2.6,967.6,8.6,57.0,37.3
2026-01-31 09:04:00,BHARATI,2.5,967.6,8.5,57.0,38.4
2026-01-31 09:05:00,BHARATI,2.3,967.6,8.7,58.0,41.1
2026-01-31 09:06:00,BHARATI,2.2,967.6,8.6,62.0,42.8
2026-01-31 09:07:00,BHARATI,2.2,967.6,8.1,55.0,41.5
2026-01-31 09:08:00,BHARATI,2.5,967.6,7.5,62.0,40.7
2026-01-31 09:09:00,BHARATI,2.3,967.6,8.5,68.0,41.4
2026-01-31 09:10:00,BHARATI,2.5,967.6,8.6,57.0,41.0
2026-01-31 09:11:00,BHARATI,2.4,967.6,10.0,58.0,42.4
2026-01-31 09:12:00,BHARATI,2.2,967.5,8.7,67.0,40.4
2026-01-31 09:13:00,BHARATI,2.0,967.5,9.3,69.0,41.6
2026-01-31 09:14:00,BHARATI,2.2,967.6,7.3,62.0,41.0
2026-01-31 09:15:00,BHARATI,2.5,967.5,9.2,67.0,41.5
2026-01-31 09:16:00,BHARATI,2.3,967.5,8.5,63.0,38.4
2026-01-31 09:17:00,BHARATI,2.3,967.5,8.3,61.0,37.9
2026-01-31 09:18:00,BHARATI,2.6,967.5,8.9,69.0,39.6
2026-01-31 09:19:00,BHARATI,2.7,967.6,8.9,50.0,38.9
2026-01-31 09:20:00,BHARATI,2.6,967.5,9.2,48.0,40.4
2026-01-31 09:21:00,BHARATI,2.3,967.6,8.6,56.0,40.4
2026-01-31 09:22:00,BHARATI,2.2,967.6,7.8,54.0,39.5
2026-01-31 09:23:00,BHARATI,2.4,967.6,8.5,38.0,40.8
2026-01-31 09:24:00,BHARATI,2.4,967.5,8.7,36.0,42.9
2026-01-31 09:25:00,BHARATI,2.4,967.5,9.8,32.0,41.7
2026-01-31 09:26:00,BHARATI,2.3,967.5,9.6,32.0,41.6
2026-01-31 09:27:00,BHARATI,2.3,967.5,8.9,32.0,42.2
2026-01-31 09:28:00,BHARATI,2.3,967.5,8.4,34.0,43.2
2026-01-31 09:29:00,BHARATI,2.2,967.5,8.9,30.0,43.9
2026-01-31 09:30:00,BHARATI,2.1,967.5,8.7,30.0,43.8
2026-01-31 09:31:00,BHARATI,2.1,967.5,9.3,30.0,44.0
2026-01-31 09:32:00,BHARATI,2.2,967.5,8.1,32.0,43.2
2026-01-31 09:33:00,BHARATI,2.1,967.5,8.1,28.0,43.7
2026-01-31 09:34:00,BHARATI,2.0,967.5,8.0,27.0,45.7
2026-01-31 09:35:00,BHARATI,2.1,967.5,8.3,26.0,47.0
2026-01-31 09:36:00,BHARATI,2.2,967.5,7.4,32.0,46.8
2026-01-31 09:37:00,BHARATI,2.2,967.5,7.0,28.0,47.1
2026-01-31 09:38:00,BHARATI,2.3,967.5,7.6,23.0,47.2
2026-01-31 09:39:00,BHARATI,2.3,967.5,6.7,26.0,46.8
2026-01-31 09:40:00,BHARATI,2.3,967.5,7.3,24.0,46.4
2026-01-31 09:41:00,BHARATI,2.3,967.5,7.1,22.0,46.2
2026-01-31 09:42:00,BHARATI,2.4,967.5,6.5,33.0,46.3
2026-01-31 09:43:00,BHARATI,2.3,967.5,7.0,36.0,47.8
2026-01-31 09:44:00,BHARATI,2.1,967.5,5.9,43.0,48.0
2026-01-31 09:45:00,BHARATI,2.0,967.5,5.9,38.0,48.2
2026-01-31 09:46:00,BHARATI,2.1,967.6,6.5,37.0,48.8
2026-01-31 09:47:00,BHARATI,2.0,967.6,6.2,36.0,48.1
2026-01-31 09:48:00,BHARATI,2.0,967.6,5.7,37.0,48.7
2026-01-31 09:49:00,BHARATI,2.0,967.6,4.1,45.0,49.5
2026-01-31 09:50:00,BHARATI,2.0,967.6,4.4,28.0,50.0
2026-01-31 09:51:00,BHARATI,2.0,967.6,5.2,15.0,50.1
2026-01-31 09:52:00,BHARATI,2.0,967.6,5.4,26.0,50.9
2026-01-31 09:53:00,BHARATI,2.1,967.6,5.5,32.0,48.9
2026-01-31 09:54:00,BHARATI,2.0,967.6,6.4,20.0,48.1
2026-01-31 09:55:00,BHARATI,2.1,967.6,5.9,20.0,48.6
2026-01-31 09:56:00,BHARATI,2.0,967.6,6.2,29.0,48.7
2026-01-31 09:57:00,BHARATI,2.0,967.6,5.6,29.0,47.4
2026-01-31 09:58:00,BHARATI,2.0,967.6,4.4,55.0,48.4
2026-01-31 09:59:00,BHARATI,1.8,967.6,4.4,61.0,49.3
2026-01-31 10:00:00,BHARATI,1.7,967.6,5.7,40.0,51.6
2026-01-31 10:01:00,BHARATI,2.0,967.6,6.0,32.0,52.1
2026-01-31 10:02:00,BHARATI,2.2,967.6,5.8,25.0,51.6
2026-01-31 10:03:00,BHARATI,2.5,967.6,5.5,24.0,49.9
2026-01-31 10:04:00,BHARATI,2.5,967.6,4.9,20.0,48.8
2026-01-31 10:05:00,BHARATI,2.6,967.6,5.5,20.0,48.3
2026-01-31 10:06:00,BHARATI,2.4,967.6,5.2,20.0,47.6
2026-01-31 10:07:00,BHARATI,2.4,967.6,4.9,359.0,47.4
2026-01-31 10:08:00,BHARATI,2.4,967.5,5.0,3.0,48.9
2026-01-31 10:09:00,BHARATI,2.4,967.5,4.7,10.0,49.1
2026-01-31 10:10:00,BHARATI,2.5,967.5,5.2,27.0,48.5
2026-01-31 10:11:00,BHARATI,2.4,967.5,5.0,23.0,47.6
2026-01-31 10:12:00,BHARATI,2.3,967.5,5.5,26.0,47.4
2026-01-31 10:13:00,BHARATI,2.2,967.5,4.6,21.0,47.5
2026-01-31 10:14:00,BHARATI,2.4,967.5,4.7,19.0,48.0
2026-01-31 10:15:00,BHARATI,2.3,967.5,4.8,18.0,46.7
2026-01-31 10:16:00,BHARATI,2.5,967.6,4.2,13.0,47.3
2026-01-31 10:17:00,BHARATI,2.5,967.6,4.1,7.0,46.7
2026-01-31 10:18:00,BHARATI,2.6,967.6,3.5,350.0,46.8
2026-01-31 10:19:00,BHARATI,2.6,967.6,4.1,356.0,45.7
2026-01-31 10:20:00,BHARATI,2.6,967.6,4.1,354.0,45.6
2026-01-31 10:21:00,BHARATI,2.6,967.6,3.6,357.0,45.6
2026-01-31 10:22:00,BHARATI,2.5,967.6,4.2,353.0,46.1
2026-01-31 10:23:00,BHARATI,2.3,967.6,3.3,347.0,46.6
2026-01-31 10:24:00,BHARATI,2.3,967.7,3.0,343.0,46.9
2026-01-31 10:25:00,BHARATI,2.4,967.7,3.0,343.0,47.0
2026-01-31 10:26:00,BHARATI,2.5,967.7,3.3,340.0,46.8
2026-01-31 10:27:00,BHARATI,2.5,967.7,3.5,339.0,46.5
2026-01-31 10:28:00,BHARATI,2.6,967.7,3.0,333.0,46.5
2026-01-31 10:29:00,BHARATI,2.6,967.7,3.0,335.0,46.5
2026-01-31 10:30:00,BHARATI,2.5,967.7,2.6,340.0,46.0
2026-01-31 10:31:00,BHARATI,2.5,967.7,3.7,332.0,46.2
2026-01-31 10:32:00,BHARATI,2.3,967.7,3.8,335.0,46.9
2026-01-31 10:33:00,BHARATI,2.2,967.8,3.5,343.0,47.5
2026-01-31 10:34:00,BHARATI,2.2,967.8,2.2,350.0,47.9
2026-01-31 10:35:00,BHARATI,2.2,967.8,3.2,343.0,47.9
2026-01-31 10:36:00,BHARATI,2.1,967.8,3.2,353.0,48.1
2026-01-31 10:37:00,BHARATI,2.0,967.8,2.9,339.0,47.9
2026-01-31 10:38:00,BHARATI,2.1,967.8,3.2,327.0,48.2
2026-01-31 10:39:00,BHARATI,2.1,967.8,2.9,343.0,48.1
2026-01-31 10:40:00,BHARATI,2.3,967.8,2.9,332.0,48.1
2026-01-31 10:41:00,BHARATI,2.5,967.8,3.6,329.0,48.0
2026-01-31 10:42:00,BHARATI,2.3,967.8,3.2,331.0,47.8
2026-01-31 10:43:00,BHARATI,2.2,967.8,3.1,319.0,47.4
2026-01-31 10:44:00,BHARATI,2.1,967.8,4.5,329.0,48.6
2026-01-31 10:45:00,BHARATI,1.9,967.8,3.5,319.0,47.9
2026-01-31 10:46:00,BHARATI,1.9,967.8,3.1,334.0,47.9
2026-01-31 10:47:00,BHARATI,2.1,967.8,3.2,330.0,48.3
2026-01-31 10:48:00,BHARATI,2.3,967.8,3.1,328.0,47.9
2026-01-31 10:49:00,BHARATI,2.2,967.8,3.6,329.0,47.9
2026-01-31 10:50:00,BHARATI,2.1,967.8,3.4,343.0,47.7
2026-01-31 10:51:00,BHARATI,2.2,967.8,3.4,358.0,48.2
2026-01-31 10:52:00,BHARATI,2.1,967.8,2.9,335.0,49.3
2026-01-31 10:53:00,BHARATI,2.2,967.8,2.9,329.0,49.0
2026-01-31 10:54:00,BHARATI,2.2,967.8,3.0,335.0,47.6
2026-01-31 10:55:00,BHARATI,2.3,967.8,2.1,333.0,47.1
2026-01-31 10:56:00,BHARATI,2.3,967.8,2.2,324.0,46.9
2026-01-31 10:57:00,BHARATI,2.4,967.8,2.5,323.0,46.4
2026-01-31 10:58:00,BHARATI,2.4,967.8,2.8,333.0,46.0
2026-01-31 10:59:00,BHARATI,2.3,967.8,1.9,326.0,45.7
2026-01-31 11:00:00,BHARATI,2.3,967.8,2.6,330.0,45.7
2026-01-31 11:01:00,BHARATI,2.2,967.8,2.6,333.0,45.8
2026-01-31 11:02:00,BHARATI,2.2,967.8,3.0,347.0,45.6
2026-01-31 11:03:00,BHARATI,2.1,967.8,3.7,359.0,46.2
2026-01-31 11:04:00,BHARATI,2.0,967.8,3.2,350.0,45.9
2026-01-31 11:05:00,BHARATI,2.0,967.8,3.3,337.0,46.8
2026-01-31 11:06:00,BHARATI,2.2,967.8,3.8,331.0,45.8
2026-01-31 11:07:00,BHARATI,2.1,967.8,3.6,342.0,46.6
2026-01-31 11:08:00,BHARATI,2.0,967.8,2.8,323.0,46.5
2026-01-31 11:09:00,BHARATI,2.0,967.8,3.6,334.0,46.4
2026-01-31 11:10:00,BHARATI,2.0,967.8,3.6,348.0,46.4
2026-01-31 11:11:00,BHARATI,2.0,967.8,3.2,338.0,46.2
2026-01-31 11:12:00,BHARATI,2.1,967.8,3.0,330.0,46.2
2026-01-31 11:13:00,BHARATI,2.1,967.8,2.5,319.0,46.3
2026-01-31 11:14:00,BHARATI,2.0,967.8,3.2,354.0,46.4
2026-01-31 11:15:00,BHARATI,2.2,967.8,3.1,311.0,46.0
2026-01-31 11:16:00,BHARATI,2.0,967.8,2.8,314.0,46.1
2026-01-31 11:17:00,BHARATI,2.0,967.8,2.4,308.0,45.5
2026-01-31 11:18:00,BHARATI,2.0,967.8,3.2,285.0,45.7
2026-01-31 11:19:00,BHARATI,2.0,967.8,3.0,294.0,45.7
2026-01-31 11:20:00,BHARATI,2.1,967.8,2.2,312.0,45.3
2026-01-31 11:21:00,BHARATI,2.4,967.8,3.1,296.0,45.4
2026-01-31 11:22:00,BHARATI,2.3,967.8,3.0,305.0,45.4
2026-01-31 11:23:00,BHARATI,2.2,967.8,2.6,309.0,44.1
2026-01-31 11:24:00,BHARATI,2.2,967.8,3.4,305.0,44.0
2026-01-31 11:25:00,BHARATI,2.1,967.8,2.9,310.0,43.7
2026-01-31 11:26:00,BHARATI,2.0,967.8,2.8,309.0,43.8
2026-01-31 11:27:00,BHARATI,2.0,967.8,2.1,307.0,43.4
2026-01-31 11:28:00,BHARATI,2.1,967.8,2.6,299.0,43.1
2026-01-31 11:29:00,BHARATI,2.1,967.8,2.6,291.0,43.3
2026-01-31 11:30:00,BHARATI,2.2,967.8,2.0,296.0,43.2
2026-01-31 11:31:00,BHARATI,2.3,967.9,2.5,295.0,43.1
2026-01-31 11:32:00,BHARATI,2.3,967.9,2.6,286.0,42.8
2026-01-31 11:33:00,BHARATI,2.2,967.9,2.3,287.0,42.6
2026-01-31 11:34:00,BHARATI,2.3,967.9,2.2,316.0,42.4
2026-01-31 11:35:00,BHARATI,2.4,967.9,1.8,326.0,42.3
2026-01-31 11:36:00,BHARATI,2.6,967.9,2.5,316.0,41.9
2026-01-31 11:37:00,BHARATI,2.7,967.9,2.9,328.0,42.0
2026-01-31 11:38:00,BHARATI,2.5,967.9,2.6,296.0,41.8
2026-01-31 11:39:00,BHARATI,2.3,967.9,2.8,301.0,41.4
2026-01-31 11:40:00,BHARATI,2.2,967.9,3.1,308.0,41.7
2026-01-31 11:41:00,BHARATI,2.2,967.9,2.8,315.0,41.9
2026-01-31 11:42:00,BHARATI,2.2,967.9,2.6,306.0,41.8
2026-01-31 11:43:00,BHARATI,2.3,967.9,3.2,286.0,42.4
2026-01-31 11:44:00,BHARATI,2.3,967.9,2.7,299.0,42.4
2026-01-31 11:45:00,BHARATI,2.5,967.8,2.9,313.0,42.1
2026-01-31 11:46:00,BHARATI,2.7,967.8,3.5,304.0,41.9
2026-01-31 11:47:00,BHARATI,2.5,967.8,2.2,311.0,41.7
2026-01-31 11:48:00,BHARATI,2.5,967.8,3.2,327.0,40.9
2026-01-31 11:49:00,BHARATI,2.4,967.8,2.8,308.0,40.7
2026-01-31 11:50:00,BHARATI,2.3,967.8,2.8,310.0,40.3
2026-01-31 11:51:00,BHARATI,2.3,967.8,2.9,307.0,40.5
2026-01-31 11:52:00,BHARATI,2.3,967.8,3.8,297.0,40.3
2026-01-31 11:53:00,BHARATI,2.2,967.8,3.1,298.0,40.4
2026-01-31 11:54:00,BHARATI,2.2,967.8,3.3,302.0,40.6
2026-01-31 11:55:00,BHARATI,2.3,967.8,3.3,306.0,40.5
2026-01-31 11:56:00,BHARATI,2.3,967.8,2.9,297.0,40.6
2026-01-31 11:57:00,BHARATI,2.4,967.8,3.4,296.0,40.6
2026-01-31 11:58:00,BHARATI,2.3,967.8,3.3,296.0,40.3
2026-01-31 11:59:00,BHARATI,2.3,967.8,3.1,304.0,40.4
2026-01-31 12:00:00,BHARATI,2.3,967.8,3.0,308.0,40.4
2026-01-31 12:01:00,BHARATI,2.3,967.8,3.4,299.0,40.0
2026-01-31 12:02:00,BHARATI,2.2,967.8,2.5,324.0,39.6
2026-01-31 12:03:00,BHARATI,2.4,967.8,2.3,326.0,39.2
2026-01-31 12:04:00,BHARATI,2.6,967.8,2.3,317.0,39.5
